period,candidate,L2,share_smooth,period_start,period_end
2023-03-27/2023-04-02,侯友宜,L2-06,0.08503401360544219,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,侯友宜,L2-07,0.1020408163265306,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,侯友宜,L2-08,0.1020408163265306,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-01,0.15846910192648486,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-02,0.020433887840850627,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-03,0.04079346024123935,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-04,0.012244897959183673,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-05,0.1125326321004592,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-06,0.11176851693058175,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-07,0.07665923512262048,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,柯文哲,L2-08,0.05659120791173612,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-01,0.2545535683900707,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-02,0.09900063921672565,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-03,0.035424358264462046,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-04,0.04342776071467548,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-05,0.14028311506141347,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-06,0.31047832020995475,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-07,0.14602276002190803,2023-03-27,2023-03-27/2023-04-02
2023-03-27/2023-04-02,赖清德,L2-08,0.15023555746941877,2023-03-27,2023-03-27/2023-04-02
2023-04-03/2023-04-09,侯友宜,L2-01,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-02,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-03,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-04,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-05,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-06,0.0,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-07,0.04081632653061224,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,侯友宜,L2-08,0.04081632653061224,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-01,0.30839498590133724,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-02,0.03581339512549205,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-03,0.14123975171463934,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-04,0.017750355956336023,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-05,0.19826442204788888,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-06,0.15862624119415208,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-07,0.16538243204258446,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,柯文哲,L2-08,0.11281163628241994,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-01,0.144796333741477,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-02,0.030363227542099105,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-03,0.003055767761650115,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-04,0.0908805080473748,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-05,0.12010720719682565,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-06,0.18587738096585113,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-07,0.11240594081817526,2023-04-03,2023-04-03/2023-04-09
2023-04-03/2023-04-09,赖清德,L2-08,0.05943437908832764,2023-04-03,2023-04-03/2023-04-09
2023-04-10/2023-04-16,侯友宜,L2-01,0.027210884353741496,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-02,0.0,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-03,0.027210884353741496,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-04,0.0,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-05,0.0,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-06,0.027210884353741503,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-07,0.0,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,侯友宜,L2-08,0.0,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-01,0.13523659038204047,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-02,0.04428444094597567,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-03,0.05240448987309047,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-04,0.004387234190329563,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-05,0.13099173872612005,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-06,0.19145396105123844,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-07,0.236495653281165,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,柯文哲,L2-08,0.06493839736688777,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-01,0.1949110409898755,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-02,0.0188953630232581,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-03,0.027082052333128374,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-04,0.09114713998822467,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-05,0.16338656423262907,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-06,0.1185848434207799,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-07,0.2243837126754026,2023-04-10,2023-04-10/2023-04-16
2023-04-10/2023-04-16,赖清德,L2-08,0.1430954696912618,2023-04-10,2023-04-10/2023-04-16
2023-04-17/2023-04-23,侯友宜,L2-01,0.044897959183673466,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-02,0.0,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-03,0.02040816326530612,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-04,0.0,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-05,0.0,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-06,0.06802721088435375,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-07,0.036151603498542274,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,侯友宜,L2-08,0.0,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-01,0.23249783919618924,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-02,0.06319901788107364,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-03,0.045084837976567836,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-04,0.028026524868859367,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-05,0.20146409619406133,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-06,0.12513325094924807,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-07,0.15870131426469816,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,柯文哲,L2-08,0.06513955348885662,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-01,0.18289542786978474,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-02,0.01840248294439728,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-03,0.033880403602682754,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-04,0.011915677695982115,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-05,0.20688205623623948,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-06,0.17704179215990615,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-07,0.24404618868147537,2023-04-17,2023-04-17/2023-04-23
2023-04-17/2023-04-23,赖清德,L2-08,0.09867311322219345,2023-04-17,2023-04-17/2023-04-23
2023-04-24/2023-04-30,侯友宜,L2-01,0.004081632653061225,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-02,0.0,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-03,0.0,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-04,0.0,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-05,0.07346938775510203,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-06,0.0020408163265306146,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-07,0.1260932944606414,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,侯友宜,L2-08,0.03571428571428571,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-01,0.24051147832660438,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-02,0.023792080934938082,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-03,0.1225117281839971,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-04,0.013256584685156114,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-05,0.06490847205132917,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-06,0.13947281615348844,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-07,0.164180412289656,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,柯文哲,L2-08,0.03202888917174631,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-01,0.22059221957181135,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-02,0.045150852548811744,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-03,0.05790595458962805,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-04,0.0009718172983479105,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-05,0.14866853667874075,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-06,0.3112598286067674,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-07,0.3307583856053244,2023-04-24,2023-04-24/2023-04-30
2023-04-24/2023-04-30,赖清德,L2-08,0.12521350531554615,2023-04-24,2023-04-24/2023-04-30
2023-05-01/2023-05-07,侯友宜,L2-01,0.004081632653061225,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-02,0.004081632653061225,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-03,0.0,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-04,0.0,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-05,0.0163265306122449,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-06,0.024489795918367363,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-07,0.17959183673469387,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,侯友宜,L2-08,0.004081632653061225,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-01,0.1943084881860392,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-02,0.03703703703703704,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-03,0.11070618723679948,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-04,0.029341029341029338,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-05,0.1418156295707316,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-06,0.18915540242070855,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-07,0.2748402391259534,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,柯文哲,L2-08,0.04280315300723464,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-01,0.17103984450923224,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-02,0.017371234207968916,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-03,0.01749271137026239,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-04,0.010689990281827016,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-05,0.0998299319727891,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-06,0.203582641847948,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-07,0.24795357703520968,2023-05-01,2023-05-01/2023-05-07
2023-05-01/2023-05-07,赖清德,L2-08,0.05290797637736414,2023-05-01,2023-05-01/2023-05-07
2023-05-08/2023-05-14,侯友宜,L2-01,0.08571428571428572,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-02,0.055102040816326525,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-03,0.11224489795918367,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-04,0.0,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-05,0.024489795918367346,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-06,0.04489795918367349,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-07,0.18775510204081633,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,侯友宜,L2-08,0.055102040816326525,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-01,0.14660271112852147,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-02,0.023408913114795465,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-03,0.04433312851680198,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-04,0.015080479366193653,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-05,0.13911266312226694,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-06,0.15534452149098008,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-07,0.1684602724518691,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,柯文哲,L2-08,0.026856302366506452,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-01,0.22424550900149834,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-02,0.031588921282798846,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-03,0.03531041274608267,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-04,0.03589871973634174,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-05,0.19580976107595446,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-06,0.19847215044641842,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-07,0.2952249968310305,2023-05-08,2023-05-08/2023-05-14
2023-05-08/2023-05-14,赖清德,L2-08,0.05183822979741348,2023-05-08,2023-05-08/2023-05-14
2023-05-15/2023-05-21,侯友宜,L2-01,0.11619708612189815,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-02,0.04081632653061224,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-03,0.1020408163265306,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-04,0.005191550304332259,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-05,0.022277221525341822,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-06,0.1045051439788282,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-07,0.14185438621528848,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,侯友宜,L2-08,0.07732806041076719,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-01,0.23345872010337798,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-02,0.03473013189399744,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-03,0.15363100949835642,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-04,0.014432800147085862,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-05,0.2286734084453172,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-06,0.1413004580771688,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-07,0.1318779790418446,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,柯文哲,L2-08,0.1006789297605624,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-01,0.13551189171216227,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-02,0.014967302950324042,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-03,0.04915701164810217,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-04,0.020413220836057466,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-05,0.18340732668312418,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-06,0.17604153777141326,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-07,0.2001256891343004,2023-05-15,2023-05-15/2023-05-21
2023-05-15/2023-05-21,赖清德,L2-08,0.06344227776981208,2023-05-15,2023-05-15/2023-05-21
2023-05-22/2023-05-28,侯友宜,L2-01,0.10646884443876925,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-02,0.049999999999999996,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-03,0.05565862708719851,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-04,0.030648048693161473,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-05,0.2648192659470855,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-06,0.1993944651839389,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-07,0.28043710675289624,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,侯友宜,L2-08,0.09799986980438109,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-01,0.2777328283960937,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-02,0.041652395223823795,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-03,0.08167956193466398,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-04,0.021570294784580498,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-05,0.2499112055744709,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-06,0.24084395196640096,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-07,0.20754965555985966,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,柯文哲,L2-08,0.1459576987638212,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-01,0.21509383192417061,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-02,0.01970452505748593,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-03,0.0446549844341748,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-04,0.03119921601018958,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-05,0.24363121817513408,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-06,0.20022907139196278,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-07,0.1803546615307385,2023-05-22,2023-05-22/2023-05-28
2023-05-22/2023-05-28,赖清德,L2-08,0.05956598696645537,2023-05-22,2023-05-22/2023-05-28
2023-05-29/2023-06-04,侯友宜,L2-01,0.13144712430426714,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-02,0.0,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-03,0.016697588126159554,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-04,0.0,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-05,0.12102183530754959,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-06,0.09215784215784217,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-07,0.1541077969649398,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,侯友宜,L2-08,0.03877551020408163,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-01,0.18676468617003453,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-02,0.04393424036281179,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-03,0.039568714185181465,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-04,0.0022675736961451248,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-05,0.3089074316097539,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-06,0.10593573718485753,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-07,0.2112208035923729,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,柯文哲,L2-08,0.10431118260111927,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-01,0.1375942584826138,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-02,0.03754748652707838,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-03,0.022859793267956532,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-04,0.04232264334305151,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-05,0.15217853375116278,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-06,0.1832652541536095,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-07,0.1560997559196839,2023-05-29,2023-05-29/2023-06-04
2023-05-29/2023-06-04,赖清德,L2-08,0.03032364460935891,2023-05-29,2023-05-29/2023-06-04
2023-06-05/2023-06-11,侯友宜,L2-01,0.1544234865663437,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-02,0.007558578987150415,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-03,0.0055658627087198514,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-04,0.0,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-05,0.014477585906157334,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-06,0.11777600706172134,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-07,0.06888217602503315,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,侯友宜,L2-08,0.04459561602418745,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-01,0.25071642330614885,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-02,0.027925022822982006,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-03,0.09680209148893174,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-04,0.03179756751185323,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-05,0.15267300531199196,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-06,0.09667398829960408,2023-06-05,2023-06-05/2023-06-11
2023-06-05/2023-06-11,柯文哲,L2-07,0.1438645528371074,2023-06-05,2023-06-05/2023-06-11
