period,candidate,L1,share_smooth,period_start,period_end
2023-12-18/2023-12-24,柯文哲,L1-01,0.059600855532749,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-02,0.12805731454912261,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-03,0.12493568897809033,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-04,0.04742714644794304,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-05,0.0023082261325384746,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-06,0.3788902426319091,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,柯文哲,L1-07,0.25878052572764754,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-01,0.04532778667650008,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-02,0.1778554335342268,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-03,0.17011128475192366,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-04,0.04552441051997397,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-05,0.020364211358000178,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-06,0.353867930354177,2023-12-18,2023-12-18/2023-12-24
2023-12-18/2023-12-24,赖清德,L1-07,0.18694894280519833,2023-12-18,2023-12-18/2023-12-24
2023-12-25/2023-12-31,侯友宜,L1-01,0.07218370730454605,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-02,0.17407353189096564,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-03,0.1935731594862295,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-04,0.06080112878860417,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-05,0.01792845953318021,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-06,0.22542105252516123,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,侯友宜,L1-07,0.25601896047131323,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-01,0.0702031645299699,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-02,0.17165295935858468,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-03,0.0802460352620751,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-04,0.06871226381619254,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-05,0.01095196711972563,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-06,0.30657735602018804,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,柯文哲,L1-07,0.2916562538932642,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-01,0.049732258092395634,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-02,0.18312176033361766,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-03,0.055881601761149265,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-04,0.07741874941750602,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-05,0.012098777257938748,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-06,0.30074395813418253,2023-12-25,2023-12-25/2023-12-31
2023-12-25/2023-12-31,赖清德,L1-07,0.280186568472598,2023-12-25,2023-12-25/2023-12-31
2024-01-01/2024-01-07,侯友宜,L1-01,0.070903274135524,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-02,0.13219349349457746,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-03,0.1952831152382681,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-04,0.03864687693660688,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-05,0.005360811705343092,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-06,0.27484521570758985,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,侯友宜,L1-07,0.28276721278209066,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-01,0.07953110276898044,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-02,0.15316477953086904,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-03,0.13393987100200963,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-04,0.04991546728441716,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-05,0.0065940199879401,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-06,0.31370583567017946,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,柯文哲,L1-07,0.26314892375560434,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-01,0.043788336487930284,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-02,0.08890719799064607,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-03,0.1157110879136429,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-04,0.046428802700519405,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-05,0.011400408266985086,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-06,0.23909159452391535,2024-01-01,2024-01-01/2024-01-07
2024-01-01/2024-01-07,赖清德,L1-07,0.2709991027286059,2024-01-01,2024-01-01/2024-01-07
2024-01-08/2024-01-14,侯友宜,L1-01,0.03434096361727939,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-02,0.11217793289221863,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-03,0.2345693358945239,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-04,0.024990331306120783,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-05,0.013302304420725474,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-06,0.33267459857372134,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,侯友宜,L1-07,0.24794453329541052,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-01,0.03024397180713718,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-02,0.15519767743528953,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-03,0.12186481160631876,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-04,0.02829599433840444,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-05,0.009227938550368483,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-06,0.3073175969055753,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,柯文哲,L1-07,0.3274438460916004,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-01,0.1085795739545397,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-02,0.1355098912597414,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-03,0.1407138386862851,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-04,0.05100278152864578,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-05,0.01973390578920439,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-06,0.23006901787616257,2024-01-08,2024-01-08/2024-01-14
2024-01-08/2024-01-14,赖清德,L1-07,0.2327583378441967,2024-01-08,2024-01-08/2024-01-14
2024-01-15/2024-01-21,柯文哲,L1-01,0.006343825665859587,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-02,0.02591352642752017,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-03,0.04210401109596385,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-04,0.004530343210730627,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-05,0.002263549487591655,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-06,0.11311900183802338,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,柯文哲,L1-07,0.11184819125390269,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-01,0.03333337837036688,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-02,0.018186056501660813,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-03,0.02949411865473237,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-04,0.014308503024687178,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-05,0.0016407892060478675,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-06,0.10069108099689392,2024-01-15,2024-01-15/2024-01-21
2024-01-15/2024-01-21,赖清德,L1-07,0.10846852222520285,2024-01-15,2024-01-15/2024-01-21
2024-01-22/2024-01-28,柯文哲,L1-01,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-02,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-03,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-04,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-05,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-06,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,柯文哲,L1-07,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-01,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-02,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-03,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-04,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-05,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-06,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-22/2024-01-28,赖清德,L1-07,0.0,2024-01-22,2024-01-22/2024-01-28
2024-01-29/2024-02-04,柯文哲,L1-01,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-02,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-03,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-04,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-05,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-06,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,柯文哲,L1-07,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-01,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-02,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-03,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-04,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-05,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-06,0.0,2024-01-29,2024-01-29/2024-02-04
2024-01-29/2024-02-04,赖清德,L1-07,0.0,2024-01-29,2024-01-29/2024-02-04
2024-02-05/2024-02-11,柯文哲,L1-01,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-02,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-03,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-04,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-05,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-06,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,柯文哲,L1-07,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-01,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-02,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-03,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-04,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-05,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-06,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-05/2024-02-11,赖清德,L1-07,0.0,2024-02-05,2024-02-05/2024-02-11
2024-02-12/2024-02-18,柯文哲,L1-01,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-02,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-03,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-04,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-05,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-06,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,柯文哲,L1-07,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-01,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-02,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-03,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-04,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-05,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-06,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-12/2024-02-18,赖清德,L1-07,0.0,2024-02-12,2024-02-12/2024-02-18
2024-02-19/2024-02-25,柯文哲,L1-01,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-02,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-03,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-04,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-05,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-06,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,柯文哲,L1-07,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-01,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-02,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-03,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-04,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-05,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-06,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-19/2024-02-25,赖清德,L1-07,0.0,2024-02-19,2024-02-19/2024-02-25
2024-02-26/2024-03-03,柯文哲,L1-01,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-02,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-03,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-04,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-05,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-06,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,柯文哲,L1-07,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-01,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-02,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-03,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-04,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-05,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-06,0.0,2024-02-26,2024-02-26/2024-03-03
2024-02-26/2024-03-03,赖清德,L1-07,0.0,2024-02-26,2024-02-26/2024-03-03
2024-03-04/2024-03-10,柯文哲,L1-01,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-02,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-03,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-04,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-05,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-06,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,柯文哲,L1-07,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-01,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-02,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-03,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-04,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-05,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-06,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-04/2024-03-10,赖清德,L1-07,0.0,2024-03-04,2024-03-04/2024-03-10
2024-03-11/2024-03-17,柯文哲,L1-01,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-02,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-03,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-04,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-05,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-06,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,柯文哲,L1-07,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-01,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-02,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-03,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-04,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-05,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-06,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-11/2024-03-17,赖清德,L1-07,0.0,2024-03-11,2024-03-11/2024-03-17
2024-03-18/2024-03-24,柯文哲,L1-01,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-02,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-03,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-04,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-05,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-06,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,柯文哲,L1-07,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-01,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-02,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-03,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-04,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-05,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-06,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-18/2024-03-24,赖清德,L1-07,0.0,2024-03-18,2024-03-18/2024-03-24
2024-03-25/2024-03-31,柯文哲,L1-01,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-02,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-03,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-04,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-05,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-06,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,柯文哲,L1-07,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-01,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-02,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-03,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-04,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-05,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-06,0.0,2024-03-25,2024-03-25/2024-03-31
2024-03-25/2024-03-31,赖清德,L1-07,0.0,2024-03-25,2024-03-25/2024-03-31
2024-04-01/2024-04-07,柯文哲,L1-01,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-02,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-03,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-04,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-05,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-06,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,柯文哲,L1-07,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-01,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-02,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-03,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-04,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-05,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-06,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-01/2024-04-07,赖清德,L1-07,0.0,2024-04-01,2024-04-01/2024-04-07
2024-04-08/2024-04-14,柯文哲,L1-01,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-02,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-03,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-04,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-05,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-06,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,柯文哲,L1-07,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-01,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-02,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-03,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-04,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-05,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-06,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-08/2024-04-14,赖清德,L1-07,0.0,2024-04-08,2024-04-08/2024-04-14
2024-04-15/2024-04-21,柯文哲,L1-01,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-02,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-03,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-04,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-05,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-06,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,柯文哲,L1-07,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-01,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-02,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-03,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-04,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-05,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-06,0.0,2024-04-15,2024-04-15/2024-04-21
2024-04-15/2024-04-21,赖清德,L1-07,0.0,2024-04-15,2024-04-15/2024-04-21
