doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,drop_reason,winner__source_file,winner_source,winner__corpus_tier,winner_unit_id
_3f1addafcd6b,_3f1addafcd6b_u005,"而為防阻地球暖化危機,乾淨且成本低廉的核能,是不能不採用的能源形式,可同時解決缺電問題與環保需要。",context,"針對核能相關的發言爭議,郭台銘表示,台灣目前的能源政策與國際推動的「零碳」趨勢背道而馳,未來必定會面臨愈來愈嚴峻的考驗,不只不可能增加燃煤、燃氣發電,既有的煤、氣發電容量都無法維持,如此台灣必定缺電。","郭台銘坦承,核能最大的問題是安全,是種不能有意外的特殊設備,但美國、法國都在積極發展新一代核電廠,朝人工智慧(AI)管理、小型核電廠運作為方向。",[],"[""核能|energy""]",False,,7888d3c29fd1481c26d35a0f18be2549,False,03_Lai_ltn_news,2023-05-04 05:30:00,"而為防阻地球暖化危機,乾淨且成本低廉的核能,是不能不採用的能源形式,可同時解決缺電問題與環保需要。",True,institution_only,True,gate: 3 inst terms,False,REVIEW,0.1895362138748169,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_3f1addafcd6b_u005
_fcc63aad2877,_fcc63aad2877_u001,"副總統參選人趙少康與妻子梁蕾名下有3筆土地、12筆不動產,存款7900萬餘元。",context,國民黨總統參選人侯友宜與妻子任美鈴名下有2筆土地、3筆不動產;,"〔記者林欣漢/台北報導〕中選會今(5)日公告第16任總統副總統選舉候選人財產申報,國民黨總統參選人侯友宜與妻子任美鈴名下有2筆土地、3筆不動產;","[{""name"": ""趙少康"", ""party"": ""KMT""}]",[],False,,788f2baf93535af744a3a033125176ab,False,03_Lai_ltn_news,2023-12-05 18:18:47,"副總統參選人趙少康與妻子梁蕾名下有3筆土地、12筆不動產,存款7900萬餘元。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3697978854179382,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_fcc63aad2877_u001
_6f24dffa9d03,_6f24dffa9d03_u000,"針對台北流行音樂中心積欠1.9億工程款,前台北市長、民眾黨總統參選人柯文哲批評中央補助不公,只給民進黨執政縣市,也與現任蔣市府團隊隔空互嗆,引發關注。",claim,,"長年關注文化議題的民進黨立委吳思瑤今(24)日晚間表示,時任行政院長的民進黨總統參選人賴清德在2018年核定補助北流,替柯文哲解決預算困難的僵局,也代表民進黨對文化建設不分黨派。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,789b801411ecb5fc2ca05aecc2573973,False,03_Lai_tvbs_news,2023-07-24 21:14:00,"針對台北流行音樂中心積欠1.9億工程款,前台北市長、民眾黨總統參選人柯文哲批評中央補助不公,只給民進黨執政縣市,也與現任蔣市府團隊隔空互嗆,引發關注。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5200050473213196,,,True,KEEP,01_news_datasets/03_Lai_tvbs_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_tvbs_news_units.csv,02_Ke_tvbs_news,1,_6f24dffa9d03_u000
_1e65dbb336e6,_1e65dbb336e6_u006,"其次在疫情期間,發放三倍券、五倍券、6000元,對台灣的產業結構及社會進步並無改變,但對短期選票就是有效。",context,"柯文哲指出,問題就出在台灣沒有長期計畫,政府只有炒短線,單單以台灣在未來10年,在少子化後,台灣就有40所大學要關門,每個私立大學生給他們3萬5000元可以解決問題嗎,但對短期選票有效;","透過 Google News 柯文哲表示,台灣現有問題,不是換個總統就可解決,對於台灣未來,不要打高空,只要做到1個正常國家,必須做到政府講話有信、司法要公平、法律要遵守、公務員是服務百姓、監獄是關有罪的人。",[],[],False,,78a75f0f887e1d0b371608f2d8e95ec0,False,03_Lai_chinatimes_news,2023-12-04 20:57:00,"其次在疫情期間,發放三倍券、五倍券、6000元,對台灣的產業結構及社會進步並無改變,但對短期選票就是有效。",True,institution_only,False,,False,KEEP,0.5263873338699341,,,False,REVIEW,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_1e65dbb336e6_u006
_f31c071ea9c1,_f31c071ea9c1_u003,"賴清德致詞提到,台灣社會對房價高漲有一些不平聲音,年輕人特別重視此議題;",claim,"賴清德談檢討都更 達進步性要求給予更高容積獎勵 2023/8/27 16:47 (8/27 20:25 更新) (中央社記者葉素萍新北27日電)民進黨總統參選人賴清德今天說,台灣社會對房價高漲有一些不平聲音,年輕人特別重視此議題;","蔡政府這幾年來陸續通過一些政策,目的不是要打擊房地產發展,而是藉由政策達到公平目標。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,78ad82d238b976ce8907c6d3682b3bd3,False,03_Lai_chinatimes_news,2023-08-27 16:47:00,"賴清德致詞提到,台灣社會對房價高漲有一些不平聲音,年輕人特別重視此議題;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4631162285804748,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_f31c071ea9c1_u003
_31f6547b584a,_31f6547b584a_u013,"賴清德也未讓柯文哲獨美,傍晚與行政院長陳建仁在台中市豐原區鎮清宮旁空地大造勢,喊出3大重要使命守護台灣,強調已接下總統蔡英文的鑰匙,邀請民眾上車,一起走向民主和平的道路。",claim,"透過 Google News 與此同時,柯文哲晚間也在台中大里振坤宮旁舉行「台中Team KP造勢大會」,民眾黨不分區立委候選人黃國昌、黃珊珊現身助講,現場座無虛席,柯文哲還未上台,就喊出現場破萬人,附近道路更站滿熱情支持民眾。",(編輯:林克倫)1130106 侯友宜再喊與郭台銘柯文哲理念一致 應團結集中選票 桃園造勢 侯友宜質疑民進黨這台車繼續開台灣能安全 桃園造勢破10萬人 賴清德:會讓台灣走得更穩遠 選前黃金週 藍綠白7日齊聚高雄造勢拚場 黃金週六民進黨豐原造勢 賴清德:3大使命守護台灣 韓國瑜:柯文哲不會贏 籲柯支持者把票留給侯康 民眾黨台中造勢 男子攜空氣槍遭維安人員查獲 總統立委選舉公報這裡查 柯文哲賴清德侯友宜學經歷政見一次看 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],True,campaigning,78adca159361dd2a0e73b823bb25aee3,False,02_Ke_chinatimes_news,2024-01-07 00:01:00,"賴清德也未讓柯文哲獨美,傍晚與行政院長陳建仁在台中市豐原區鎮清宮旁空地大造勢,喊出3大重要使命守護台灣,強調已接下總統蔡英文的鑰匙,邀請民眾上車,一起走向民主和平的道路。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_31f6547b584a_u013
_31f6547b584a,_31f6547b584a_u013,"賴清德也未讓柯文哲獨美,傍晚與行政院長陳建仁在台中市豐原區鎮清宮旁空地大造勢,喊出3大重要使命守護台灣,強調已接下總統蔡英文的鑰匙,邀請民眾上車,一起走向民主和平的道路。",claim,"透過 Google News 與此同時,柯文哲晚間也在台中大里振坤宮旁舉行「台中Team KP造勢大會」,民眾黨不分區立委候選人黃國昌、黃珊珊現身助講,現場座無虛席,柯文哲還未上台,就喊出現場破萬人,附近道路更站滿熱情支持民眾。",(編輯:林克倫)1130106 侯友宜再喊與郭台銘柯文哲理念一致 應團結集中選票 桃園造勢 侯友宜質疑民進黨這台車繼續開台灣能安全 桃園造勢破10萬人 賴清德:會讓台灣走得更穩遠 選前黃金週 藍綠白7日齊聚高雄造勢拚場 黃金週六民進黨豐原造勢 賴清德:3大使命守護台灣 韓國瑜:柯文哲不會贏 籲柯支持者把票留給侯康 民眾黨台中造勢 男子攜空氣槍遭維安人員查獲 總統立委選舉公報這裡查 柯文哲賴清德侯友宜學經歷政見一次看 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],True,campaigning,78adca159361dd2a0e73b823bb25aee3,False,03_Lai_chinatimes_news,2024-01-07 00:01:00,"賴清德也未讓柯文哲獨美,傍晚與行政院長陳建仁在台中市豐原區鎮清宮旁空地大造勢,喊出3大重要使命守護台灣,強調已接下總統蔡英文的鑰匙,邀請民眾上車,一起走向民主和平的道路。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_31f6547b584a_u013
_1e310e1bfc01,_1e310e1bfc01_u006,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。",context,"柯文哲表示,今年民眾票選的年度關鍵字是「缺」,但賴清德當行政院長時,就已經說是五缺,現在還是缺。","柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",[],[],False,,78aed2b755e04b7e03b36bdc732b17ce,False,02_Ke_chinatimes_news,2023-12-30 15:17:00,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。",True,institution_only,True,gate: 3 inst terms,False,DROP,0.2294060140848159,DROP,-0.1451369524002075,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_1e310e1bfc01_u006
_1e310e1bfc01,_1e310e1bfc01_u006,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。",context,"柯文哲表示,今年民眾票選的年度關鍵字是「缺」,但賴清德當行政院長時,就已經說是五缺,現在還是缺。","柯文哲指出,2016年民進黨上台,以為會是一個謙卑的政府,結果8年過去,國民黨沒有解決的問題,民進黨一樣也沒有解決,而且更加貪污腐敗。",[],[],False,,78aed2b755e04b7e03b36bdc732b17ce,False,03_Lai_chinatimes_news,2023-12-30 15:17:00,"缺水、缺電、缺工、缺地、缺人才,甚至缺蛋、缺豬肉、缺疫苗、缺快篩,連衛生紙都會缺。",True,institution_only,True,gate: 3 inst terms,False,DROP,0.1909452974796295,DROP,-0.1451369524002075,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_1e310e1bfc01_u006
_7b5117f2d37b,_7b5117f2d37b_u004,第二是確保經濟安全;,context,"針對與中國對談,賴表示,他已提出和平四大支柱行動方案,第一是要提升國防力量;","第四是在對等、尊嚴的前提下,樂意與中國對話合作,增進兩岸人民的福祉。",[],[],False,,78b0c3471fd16d05b4bcbb11b7062823,False,03_Lai_ltn_news,2023-08-21 05:30:00,第二是確保經濟安全;,True,institution_only,False,,False,REVIEW,0.3139796853065491,,,True,REVIEW,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_ltn_news_units.csv,02_Ke_ltn_news,1,_7b5117f2d37b_u004
_756061dad739,_756061dad739_u000,"綠推競選影片 蔡英文交棒賴蕭:你們會開得比我好 2024/1/2 21:57 (1/18 09:52 更新) (中央社記者葉素萍台北2日電)賴清德、蕭美琴全國競選總部今天推出「我們一起,在路上」影片,總統蔡英文親自出演,影片中她一路載著副總統賴清德,並把國政未來鑰匙交給「賴蕭配」,她說「你們一定會開得比我更好」。",claim,,"民進黨總統候選人賴清德競選總部晚間表示,「我們一起,在路上」這支影片,由歷次民進黨大選的導演羅景壬執導,影片以導演擅長的車拍手法,並且運用虛擬攝影棚的拍攝技術,呈現蔡總統、賴清德兩人一同行經台灣大街小巷。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,78b6551f5bbcb9d0f71254205494bdb8,False,03_Lai_chinatimes_news,2024-01-02 21:57:00,"綠推競選影片 蔡英文交棒賴蕭:你們會開得比我好 2024/1/2 21:57 (1/18 09:52 更新) (中央社記者葉素萍台北2日電)賴清德、蕭美琴全國競選總部今天推出「我們一起,在路上」影片,總統蔡英文親自出演,影片中她一路載著副總統賴清德,並把國政未來鑰匙交給「賴蕭配」,她說「你們一定會開得比我更好」。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6396793127059937,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/02_Ke_chinatimes_news_units.csv,02_Ke_chinatimes_news,1,_756061dad739_u000
_f2352b4b32f6,_f2352b4b32f6_u006,"民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。",context,"侯友宜致詞時表示,2024年是非常關鍵的一年,台灣會前進還是後退,兩岸會戰爭還是和平,人民生活會更壞還是更好,都到了面臨決定的時刻。","侯友宜說,選對黨,用對人,做對的事,就是台灣繁榮,安居樂業,沒有和平,一切都是空談,沒有和平,一切努力,都會化為烏有,避免戰爭,追求和平,是每個國家領袖最重要的責任,他當總統最重要的事是堅持民主自由制度、強化國防軍備、加強兩岸交流、降低兩岸衝突,讓台灣遠離戰爭。","[{""name"": ""民進黨"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,78bb98e417ed80fd85b327d869d070b3,False,02_Ke_chinatimes_news,2023-07-23 12:26:00,"民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3777909874916076,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_f2352b4b32f6_u006
_f2352b4b32f6,_f2352b4b32f6_u006,"民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。",context,"侯友宜致詞時表示,2024年是非常關鍵的一年,台灣會前進還是後退,兩岸會戰爭還是和平,人民生活會更壞還是更好,都到了面臨決定的時刻。","侯友宜說,選對黨,用對人,做對的事,就是台灣繁榮,安居樂業,沒有和平,一切都是空談,沒有和平,一切努力,都會化為烏有,避免戰爭,追求和平,是每個國家領袖最重要的責任,他當總統最重要的事是堅持民主自由制度、強化國防軍備、加強兩岸交流、降低兩岸衝突,讓台灣遠離戰爭。","[{""name"": ""民進黨"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,78bb98e417ed80fd85b327d869d070b3,False,03_Lai_chinatimes_news,2023-07-23 12:26:00,"民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3625333905220032,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_chinatimes_news_units.csv,01_Ho_chinatimes_news,1,_f2352b4b32f6_u006
_cfe9da217393,_cfe9da217393_u000,"帛琉總統惠恕仁(左)晚間抵台訪問,他們此行主要是推廣宣導將於6月在帛琉首次舉辦的國際馬拉松活動,外交部次長李淳(右)在機場迎接。",context,,"〔記者姚介修/桃園機場報導〕帛琉總統惠恕仁今(22)日晚間偕同副總統席嫵杜抵台訪問,此行主要是宣傳6月帛琉首次舉辦的國際馬拉松,他希望台灣熱愛馬拉松的跑者都能偕同家人一起到帛琉參賽、享受帛琉的美。",[],[],False,,78c3162f7c444792cb581673c410b03b,False,03_Lai_ltn_news,2023-02-22 21:41:17,"帛琉總統惠恕仁(左)晚間抵台訪問,他們此行主要是推廣宣導將於6月在帛琉首次舉辦的國際馬拉松活動,外交部次長李淳(右)在機場迎接。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,cross_corpus_dedup_lower_priority_or_tiebreak_file_order,01_news_datasets/01_Ho_ltn_news_units.csv,01_Ho_ltn_news,1,_cfe9da217393_u000
